age;player_height;player_weight;college;country;draft_year;draft_round
31;203.2;102.0582;Florida State;USA;1989;1
24;213.36;113.398;UCLA;USA;1995;1
29;193.04;90.7184;UCLA;USA;Undrafted;Undrafted
34;198.12;102.0582;Tennessee-Chattanooga;USA;1985;2
31;203.2;99.79024;Michigan;USA;1989;1
30;210.82;111.13004;New Orleans;USA;1993;1
25;200.66;104.32616;Purdue;USA;1994;1
25;203.2;102.0582;Duke;USA;1994;1
32;205.74;112.490816;Eastern Michigan;USA;1988;2
34;208.28;113.398;Houston;USA;1987;1
30;185.42;81.64656;Nevada-Las Vegas;USA;1991;1
29;210.82;113.398;Texas-El Paso;USA;1990;2
27;193.04;78.925008;Indiana;USA;1993;1
26;198.12;104.32616;Louisville;USA;1994;1
25;218.44;127.00576;Kansas;USA;1995;1
35;213.36;115.66596;Houston;Nigeria;1984;1
27;195.58;99.79024;Morehouse;USA;Undrafted;Undrafted
32;203.2;99.79024;St. Mary's (TX);USA;Undrafted;Undrafted
22;182.88;76.657048;Providence;USA;1997;2
32;208.28;106.140528;Kansas;USA;1988;1
34;205.74;102.0582;Oregon State;USA;1985;1
31;180.34;73.935496;Boston College;USA;1989;1
34;205.74;117.93392;Nevada-Las Vegas;USA;1987;1
33;220.98;132.448864;None;Lithuania;1986;1
23;205.74;106.59412;Providence;USA;1997;1
33;180.34;81.64656;Southern;USA;Undrafted;Undrafted
30;187.96;83.91452;Iowa;USA;1989;1
25;205.74;108.86208;Arizona;USA;1996;2
23;205.74;108.86208;Virginia Union;USA;Undrafted;Undrafted
33;213.36;120.20188;Creighton;USA;1985;1
26;205.74;111.13004;Boston College;USA;1994;1
35;213.36;125.644984;St. John's (NY);USA;1985;1
29;205.74;102.0582;Syracuse;USA;1991;1
30;187.96;82.553744;Virginia Tech;USA;1990;2
29;210.82;117.93392;Arizona;USA;1991;1
32;193.04;103.872568;East Carolina;USA;1989;1
27;203.2;95.25432;Houston;USA;Undrafted;Undrafted
34;198.12;110.676448;Morehead State;USA;1987;2
25;195.58;90.7184;Florida State;USA;1995;1
27;182.88;74.84268;Duke;USA;1993;1
25;185.42;83.91452;Minnesota;USA;1997;1
28;195.58;102.511792;Southern;USA;1991;2
33;210.82;104.32616;Iowa;USA;1987;2
23;198.12;97.52228;Davidson;USA;Undrafted;Undrafted
26;198.12;88.45044;Oregon State;USA;1995;1
23;205.74;99.79024;Alabama;USA;1995;1
26;203.2;92.98636;Duke;USA;1994;2
29;205.74;104.32616;Texas-El Paso;USA;1990;2
23;193.04;88.45044;Bowling Green;USA;1997;1
23;205.74;115.212368;Tulane;USA;1997;2
25;195.58;94.800728;Temple;USA;1994;1
26;205.74;102.0582;Xavier;USA;Undrafted;Undrafted
28;205.74;104.32616;Stanford;USA;1992;1
23;208.28;113.398;Colgate;St. Vincent & Grenadines;1997;1
31;203.2;120.20188;Lamar;USA;Undrafted;Undrafted
25;205.74;106.59412;Indiana;USA;1995;1
27;198.12;90.7184;Tennessee;USA;1993;1
23;182.88;74.84268;Georgetown;USA;1996;1
28;208.28;118.387512;Georgetown;USA;1992;1
39;213.36;111.13004;Arizona State;USA;1981;1
29;185.42;83.91452;Oklahoma;USA;1992;2
23;195.58;83.91452;Villanova;USA;1997;2
32;210.82;122.46984;Arkansas;USA;1988;2
26;200.66;97.52228;Memphis;USA;1993;1
34;198.12;90.7184;Oklahoma;USA;1986;3
26;187.96;82.553744;Houston;USA;1994;2
23;190.5;86.18248;College of Charleston;USA;1997;2
31;203.2;113.398;Tennessee State;USA;1988;3
26;205.74;115.66596;Michigan State;USA;1994;2
23;198.12;97.52228;Bradley;USA;1997;1
28;193.04;94.347136;Missouri;USA;1992;1
36;205.74;122.46984;Wichita State;USA;1983;1
21;205.74;111.13004;Kentucky;USA;1996;1
25;208.28;104.32616;Florida;USA;1995;2
22;177.8;78.471416;Stanford;USA;1997;1
24;203.2;99.79024;Indiana;USA;1996;1
26;205.74;115.212368;Xavier;USA;1994;1
23;177.8;70.760352;Memphis;USA;Undrafted;Undrafted
30;208.28;104.32616;Old Dominion;USA;1991;1
28;200.66;97.975872;Arizona;USA;1993;1
32;203.2;103.418976;Auburn;USA;1988;1
34;200.66;97.52228;St. John's (NY);USA;1985;1
24;195.58;90.7184;Western Kentucky;USA;1996;2
25;208.28;111.13004;Michigan;USA;1993;1
26;182.88;77.11064;Clemson;USA;1993;2
28;210.82;111.13004;Duke;USA;1992;1
34;203.2;106.59412;Auburn;USA;1986;1
30;203.2;97.52228;North Carolina State;USA;1989;2
33;210.82;108.86208;Yale;USA;1987;4
27;200.66;108.86208;Southern Mississippi;USA;1992;1
25;210.82;111.13004;Louisville;USA;1994;1
36;200.66;100.697424;Houston;USA;1983;1
27;190.5;90.7184;Arkansas;USA;Undrafted;Undrafted
29;208.28;109.769264;Cincinnati;USA;1993;1
24;200.66;111.13004;Arkansas;USA;1995;1
25;185.42;86.18248;Virginia;USA;1995;1
29;210.82;104.32616;Clemson;USA;1991;1
37;200.66;97.52228;Tennessee;USA;1983;1
24;177.8;77.564232;Arizona;USA;1995;1
32;198.12;99.79024;Central Michigan;USA;1988;1
39;210.82;117.93392;Syracuse;USA;1981;1
31;208.28;102.0582;Connecticut;USA;1989;2
22;200.66;117.93392;Cincinnati;USA;1997;1
23;205.74;106.59412;Marquette;USA;1997;2
24;198.12;99.79024;Southern Illinois;USA;1995;2
30;193.04;95.25432;Georgia Tech;USA;1990;2
32;198.12;90.7184;California-Santa Barbara;USA;1988;1
27;193.04;87.543256;Oklahoma State;USA;1994;1
27;200.66;90.7184;Cal State-Fullerton;USA;Undrafted;Undrafted
25;213.36;124.7378;Oklahoma State;USA;1995;1
27;195.58;94.347136;Virginia;USA;1992;1
27;200.66;102.0582;Long Beach State;USA;1993;2
23;195.58;104.32616;Austin Peay;USA;1997;2
38;203.2;102.0582;Maryland;USA;1981;1
26;200.66;97.52228;Indiana;USA;1993;1
31;205.74;102.0582;Houston;USA;1990;2
30;190.5;88.45044;Boise State;USA;Undrafted;Undrafted
28;193.04;88.45044;Eastern Michigan;USA;Undrafted;Undrafted
28;200.66;99.79024;Cal State-Fullerton;USA;1990;2
23;200.66;97.52228;Memphis;USA;1997;2
35;198.12;114.305184;Auburn;USA;1984;1
41;205.74;97.52228;Albany State (GA);USA;1979;8
23;195.58;94.800728;UCLA;USA;1997;2
34;205.74;111.13004;Virginia Union;USA;1985;1
22;193.04;87.996848;New Mexico;USA;1997;1
27;187.96;86.18248;Florida State;USA;1994;1
21;190.5;91.625584;Colorado;USA;1997;1
25;210.82;108.86208;Duke;USA;1995;1
23;213.36;112.944408;None;USA;1997;1
27;210.82;99.79024;Tennessee State;USA;1994;1
19;210.82;102.511792;None;USA;1996;1
31;208.28;106.59412;Duke;USA;1989;1
25;205.74;93.439952;Georgetown;USA;1996;1
30;208.28;104.32616;North Carolina;USA;Undrafted;Undrafted
32;200.66;103.418976;Central Arkansas;USA;1987;1
30;203.2;92.98636;Arizona;USA;1989;1
29;205.74;92.98636;Michigan;USA;1990;2
28;208.28;117.93392;Arizona;USA;1992;2
24;198.12;95.25432;Georgia;USA;1996;2
26;215.9;142.88148;Louisiana State;USA;1992;1
21;205.74;104.32616;California;USA;1996;1
25;210.82;117.93392;Clemson;USA;1994;1
26;228.6;112.490816;Brigham Young;USA;1993;1
28;208.28;116.119552;Trinity Valley Community College;USA;1989;1
26;187.96;88.45044;Michigan State;USA;1995;1
26;210.82;113.398;St. John's (NY);USA;1994;2
22;195.58;95.25432;Tulsa;USA;Undrafted;Undrafted
31;185.42;88.45044;Syracuse;USA;1989;2
34;167.64;60.327736;North Carolina State;USA;1985;4
29;203.2;92.98636;Nevada-Las Vegas;USA;1991;1
28;213.36;131.54168;Louisiana State;USA;1991;1
27;205.74;102.0582;DePaul;USA;Undrafted;Undrafted
21;187.96;81.64656;Georgia Tech;USA;1996;1
30;185.42;81.64656;Kansas State;USA;1990;2
32;190.5;82.100152;Arizona;USA;1988;2
24;190.5;88.45044;Santa Clara;Canada;1996;1
27;200.66;98.883056;Connecticut;USA;1993;1
32;180.34;74.84268;California-Irvine;USA;Undrafted;Undrafted
23;210.82;120.20188;Kansas;USA;1997;1
22;205.74;108.86208;Louisville;USA;1996;1
30;193.04;88.45044;New Mexico State;USA;Undrafted;Undrafted
32;200.66;83.91452;UCLA;USA;1987;1
27;200.66;115.66596;Wyoming;USA;Undrafted;Undrafted
30;193.04;88.45044;Kentucky;USA;1988;1
28;193.04;86.18248;Kansas;USA;1993;1
26;193.04;88.45044;Temple;USA;Undrafted;Undrafted
28;200.66;109.769264;North Carolina;Canada;1991;1
39;208.28;117.93392;Hampton;USA;1980;2
38;193.04;97.52228;Rice;USA;1982;1
31;223.52;120.20188;Marist;USA;1988;1
27;208.28;99.79024;Alabama;USA;1992;1
29;203.2;100.243832;Michigan State;USA;1991;1
29;187.96;86.18248;Southern California;USA;Undrafted;Undrafted
27;200.66;115.66596;Wake Forest;USA;1993;1
24;198.12;102.0582;Southern California;USA;1997;1
34;198.12;97.975872;Miami (OH);USA;1986;1
22;200.66;95.25432;Kentucky;USA;1997;1
33;210.82;114.758776;Syracuse;USA;1988;1
24;208.28;106.59412;Alabama;USA;1996;1
24;190.5;83.91452;Wake Forest;USA;Undrafted;Undrafted
28;190.5;83.91452;Florida State;USA;1993;1
28;200.66;99.79024;Houston;USA;Undrafted;Undrafted
34;200.66;97.52228;Mercer;USA;1985;3
37;205.74;117.93392;North Carolina;USA;1984;1
31;190.5;83.91452;DePaul;USA;1988;1
29;203.2;88.45044;Kentucky;USA;1998;Undrafted
34;218.44;117.93392;None;USA;Undrafted;Undrafted
28;180.34;78.471416;Oregon;USA;1991;1
29;200.66;113.398;South Carolina State;USA;Undrafted;Undrafted
22;185.42;80.739376;Southern Illinois;USA;Undrafted;Undrafted
35;198.12;102.0582;DePaul;USA;1985;2
30;205.74;113.398;Xavier;USA;1990;1
25;177.8;68.945984;UCLA;USA;1995;2
32;193.04;81.64656;Florida;USA;1988;2
26;210.82;113.398;Hartford;USA;1993;1
32;198.12;95.25432;Memphis;USA;1987;2
31;193.04;90.7184;North Carolina State;USA;1988;2
23;208.28;127.00576;Wright State;Ukraine;1996;1
30;215.9;117.93392;None;Serbia and Montenegro;1989;1
25;193.04;92.98636;Minnesota;USA;1994;2
28;203.2;104.32616;Maryland;USA;1992;1
24;208.28;104.32616;Kentucky;USA;1996;1
27;198.12;88.45044;Auburn;USA;1994;1
32;213.36;108.86208;Vanderbilt;USA;1988;1
24;210.82;113.398;Temple;USA;Undrafted;Undrafted
30;203.2;95.25432;Minnesota;USA;1990;1
35;200.66;92.98636;Wichita State;USA;1985;1
25;213.36;120.20188;George Washington;USA;1994;1
28;213.36;111.13004;None;USA;1991;2
23;220.98;117.93392;None;Lithuania;1996;1
36;200.66;102.0582;Longwood;USA;1984;2
23;213.36;106.59412;Connecticut;USA;1996;1
25;180.34;82.553744;Georgia Tech;USA;1995;1
26;200.66;103.418976;UCLA;USA;1992;1
19;203.2;95.25432;None;USA;1997;1
37;205.74;113.398;DePaul;USA;1982;1
31;208.28;113.398;Virginia Union;USA;Undrafted;Undrafted
26;193.04;86.18248;Seton Hall;USA;1993;1
30;208.28;113.398;Michigan;USA;1990;1
35;190.5;88.45044;Wisconsin-Stevens Point;USA;1985;1
25;208.28;102.0582;Wyoming;USA;1995;1
27;200.66;97.52228;Wyoming;USA;Undrafted;Undrafted
22;213.36;112.490816;Wake Forest;US Virgin Islands;1997;1
31;182.88;88.45044;Texas-El Paso;USA;1989;1
34;208.28;111.13004;Notre Dame;USA;1986;6
31;193.04;90.7184;La Salle;USA;Undrafted;Undrafted
23;198.12;101.151016;San Jose State;France;1997;1
21;208.28;104.32616;Villanova;USA;1997;1
23;210.82;115.66596;North Carolina State;USA;1996;1
39;208.28;99.79024;Utah;USA;1981;1
28;208.28;108.86208;North Carolina State;USA;1992;1
31;205.74;102.0582;Georgia Tech;USA;1989;1
29;210.82;105.233344;None;Croatia;1990;2
22;210.82;108.86208;Texas Tech;USA;1997;1
24;187.96;87.089664;Kentucky;USA;1996;1
25;198.12;86.18248;Missouri-Kansas City;USA;1994;1
28;205.74;111.13004;Nebraska;USA;Undrafted;Undrafted
30;205.74;113.398;Maryland;USA;1990;2
30;190.5;83.91452;Marquette;USA;1990;2
28;198.12;85.275296;Arkansas;USA;1992;1
24;187.96;84.821704;Arizona;USA;1996;2
23;203.2;113.398;Ohio;USA;1995;1
23;210.82;102.0582;North Carolina;USA;1995;1
32;190.5;86.18248;DePaul;USA;1988;1
22;210.82;99.79024;None;USA;1995;1
32;185.42;86.18248;California;USA;1987;1
25;193.04;88.45044;Connecticut;USA;Undrafted;Undrafted
27;213.36;104.779752;North Carolina;USA;Undrafted;Undrafted
35;213.36;111.13004;Michigan State;USA;1984;1
25;190.5;91.171992;Arizona;USA;1994;1
23;187.96;83.007336;Illinois;USA;Undrafted;Undrafted
19;200.66;95.25432;None;USA;1996;1
25;205.74;104.32616;Texas Christian;USA;1995;1
28;203.2;108.86208;Notre Dame;USA;1992;1
25;200.66;107.047712;California;USA;1994;1
29;200.66;119.294696;Nevada-Las Vegas;USA;1991;1
30;190.5;81.64656;Centenary (LA);USA;Undrafted;Undrafted
27;195.58;86.18248;Alabama;USA;1992;1
27;205.74;104.32616;Ohio State;USA;1994;2
26;195.58;83.91452;Syracuse;USA;1995;2
31;195.58;104.779752;New Orleans;USA;1988;2
28;185.42;81.64656;Arkansas;USA;1992;1
27;187.96;88.45044;Jackson State;USA;1993;1
28;185.42;88.45044;Georgia;USA;1992;2
30;200.66;92.98636;Mt. San Antonio;USA;Undrafted;Undrafted
22;210.82;108.86208;Memphis;USA;1996;1
24;195.58;81.192968;Villanova;USA;1996;1
27;185.42;76.203456;Georgia Tech;USA;1991;1
30;195.58;97.975872;Illinois;USA;1990;1
23;210.82;115.66596;Iowa State;USA;1997;1
23;198.12;98.883056;North Carolina;USA;1995;1
25;215.9;119.748288;Marquette;USA;1994;2
28;195.58;92.98636;Purdue;USA;1991;2
35;190.5;88.45044;McNeese State;USA;1985;1
36;210.82;115.66596;Arkansas;USA;1985;1
22;208.28;102.0582;Maryland;USA;1995;1
25;200.66;95.25432;Arkansas-Little Rock;USA;Undrafted;Undrafted
33;210.82;104.32616;North Carolina;USA;1987;1
28;185.42;83.91452;Virginia;USA;Undrafted;Undrafted
32;195.58;83.91452;Oklahoma State;USA;Undrafted;Undrafted
36;185.42;79.3786;Gonzaga;USA;1984;1
28;205.74;90.7184;Stetson;USA;Undrafted;Undrafted
22;205.74;120.20188;Minnesota;USA;1997;1
34;200.66;92.98636;Richmond;USA;1986;2
24;205.74;99.79024;Tennessee-Chattanooga;USA;1997;1
28;195.58;95.25432;Georgia Tech;USA;1992;1
30;198.12;103.418976;Arizona;USA;1990;2
25;205.74;108.86208;Michigan;USA;1994;1
34;205.74;116.119552;Louisiana Tech;USA;1985;1
24;203.2;108.408488;Cal State-Bakersfield;USA;1997;2
30;203.2;101.604608;Alabama;USA;Undrafted;Undrafted
23;198.12;102.511792;Maryland;USA;1997;1
22;220.98;96.161504;Central Connecticut State;USA;Undrafted;Undrafted
22;208.28;99.79024;Utah;USA;1997;1
24;205.74;102.0582;Syracuse;USA;1996;1
30;205.74;104.32616;Michigan;USA;1990;1
27;198.12;99.79024;Ohio State;USA;1992;1
27;195.58;92.98636;Long Beach State;USA;1993;2
31;187.96;79.3786;Baylor;USA;1988;2
33;195.58;97.52228;Kansas State;USA;1988;1
27;195.58;95.25432;UCLA;USA;Undrafted;Undrafted
26;203.2;102.0582;Notre Dame;USA;1994;1
31;185.42;83.91452;Oklahoma;USA;1989;1
33;160.02;63.956472;Wake Forest;USA;1987;1
33;195.58;95.25432;North Carolina State;USA;1986;2
30;198.12;103.418976;Illinois;USA;1989;1
26;185.42;86.18248;Cincinnati;USA;1993;2
29;218.44;132.448864;New Mexico;USA;1991;1
28;205.74;147.4174;Arkansas;USA;1992;1
23;208.28;104.32616;California;USA;Undrafted;Undrafted
24;205.74;106.59412;Georgetown;USA;1996;2
28;210.82;108.86208;Louisiana Tech;USA;1992;2
35;213.36;115.66596;Georgetown;Jamaica;1985;1
31;205.74;95.25432;Louisville;USA;1989;1
29;208.28;108.86208;North Carolina;USA;1991;1
34;198.12;81.64656;Arkansas-Little Rock;USA;1986;6
32;185.42;81.64656;UCLA;USA;1989;1
28;203.2;120.20188;Murray State;USA;1992;2
24;223.52;147.4174;Central State (OH);USA;1996;1
30;187.96;86.636072;New Mexico State;USA;1991;2
22;195.58;92.98636;Connecticut;USA;1996;1
23;193.04;95.25432;Louisiana State;USA;1996;2
35;208.28;111.583632;Providence;USA;1984;1
26;203.2;104.32616;Providence;USA;1994;2
33;213.36;113.398;Virginia;USA;1987;1
35;198.12;97.975872;North Carolina;USA;1984;1
29;208.28;105.233344;New Orleans;USA;1995;2
23;200.66;113.398;Drexel;USA;1996;2
28;203.2;90.7184;St. John's (NY);USA;1992;1
24;210.82;99.79024;Massachusetts;USA;1996;1
24;205.74;106.59412;Arizona State;USA;1995;1
34;195.58;95.25432;American International;USA;1985;7
33;205.74;111.13004;Seton Hall;USA;1988;1
25;200.66;95.25432;Texas Tech;USA;1995;2
24;205.74;99.79024;Washington State;USA;1996;2
33;190.5;83.91452;St. John's (NY);USA;1987;1
25;208.28;106.59412;Kentucky;USA;1996;2
34;182.88;81.64656;Georgia Tech;USA;1986;2
29;185.42;73.481904;Louisiana State;USA;1990;1
37;208.28;111.583632;Old Dominion;USA;1983;2
21;198.12;106.59412;None;Slovenia;1997;2
23;205.74;106.59412;None;USA;1996;1
30;210.82;111.13004;Providence;USA;Undrafted;Undrafted
31;208.28;106.59412;Iowa;USA;Undrafted;Undrafted
28;215.9;111.13004;Georgia Tech;USA;1992;2
26;190.5;90.7184;Pennsylvania;USA;Undrafted;Undrafted
21;205.74;117.93392;Michigan;USA;1997;1
36;205.74;112.490816;San Diego State;USA;1984;1
29;195.58;102.965384;Georgia Southern;USA;Undrafted;Undrafted
25;200.66;97.52228;Wisconsin;USA;1995;1
27;208.28;99.79024;Temple;USA;Undrafted;Undrafted
32;180.34;73.935496;Boston College;USA;1989;1
40;210.82;117.93392;Syracuse;USA;1981;1
33;198.12;99.79024;Central Michigan;USA;1988;1
25;177.8;77.564232;Arizona;USA;1995;1
23;193.04;95.25432;Texas Tech;USA;1998;2
38;200.66;92.98636;Tennessee;USA;1983;1
30;210.82;104.32616;Clemson;USA;1991;1
23;193.04;86.18248;Rhode Island;USA;1998;2
32;208.28;106.59412;Duke;USA;1989;1
22;190.5;83.91452;Houston;USA;Undrafted;Undrafted
23;200.66;117.93392;Cincinnati;USA;1997;1
28;185.42;91.625584;Baylor;USA;Undrafted;Undrafted
31;185.42;81.64656;Fayetteville State;USA;Undrafted;Undrafted
28;180.34;77.11064;UCLA;USA;Undrafted;Undrafted
33;215.9;113.398;Navy;USA;1987;1
26;205.74;108.86208;Memphis;USA;1995;1
35;195.58;84.821704;Georgetown;USA;1986;2
25;182.88;74.84268;Louisville;USA;1997;2
32;210.82;113.398;Indiana;USA;1988;2
30;187.96;83.91452;Jacksonville;USA;1990;1
35;195.58;92.98636;Virginia Tech;USA;1986;1
38;200.66;95.25432;Southeastern Oklahoma State;USA;1986;2
33;208.28;110.676448;Kansas;USA;1988;1
26;185.42;86.18248;Virginia;USA;1995;1
23;190.5;81.64656;Long Island-Brooklyn;USA;Undrafted;Undrafted
30;208.28;109.769264;Cincinnati;USA;1993;1
33;210.82;111.13004;North Carolina State;USA;1988;2
23;193.04;87.996848;New Mexico;USA;1997;1
28;187.96;86.18248;Florida State;USA;1994;1
22;190.5;91.625584;Colorado;USA;1997;1
26;210.82;108.86208;Duke;USA;1995;1
24;213.36;112.944408;None;USA;1997;1
25;198.12;99.79024;Southern Illinois;USA;1995;2
31;190.5;88.45044;Boise State;USA;Undrafted;Undrafted
24;205.74;106.59412;Marquette;USA;1997;2
34;210.82;117.93392;Yale;USA;1987;4
31;208.28;104.32616;Old Dominion;USA;1991;1
25;200.66;111.13004;Arkansas;USA;1995;1
29;203.2;97.52228;Wake Forest;USA;1992;2
33;203.2;103.418976;Auburn;USA;1988;1
35;200.66;97.52228;St. John's (NY);USA;1985;1
26;208.28;111.13004;Michigan;USA;1993;1
27;182.88;79.3786;Clemson;USA;1993;2
29;210.82;111.13004;Duke;USA;1992;1
35;203.2;106.59412;Auburn;USA;1986;1
31;203.2;97.52228;North Carolina State;USA;1989;2
28;200.66;120.20188;Southern Mississippi;USA;1992;1
32;208.28;102.0582;Connecticut;USA;1989;2
28;190.5;90.7184;Arkansas;USA;Undrafted;Undrafted
21;198.12;90.7184;Oregon State;USA;1998;1
29;200.66;97.975872;Arizona;USA;1993;1
30;203.2;103.872568;Georgia Tech;USA;1990;1
30;213.36;115.66596;Clemson;USA;1990;1
24;185.42;90.7184;Arkansas-Little Rock;USA;1996;1
29;213.36;111.13004;Michigan;USA;1993;2
26;190.5;92.532768;Michigan State;USA;1995;2
25;193.04;86.18248;Alabama;USA;1997;2
26;203.2;99.79024;Providence;USA;1995;1
23;210.82;120.20188;Mississippi State;USA;1996;1
25;190.5;95.25432;Nebraska;USA;Undrafted;Undrafted
31;210.82;111.13004;New Orleans;USA;1993;1
26;205.74;99.79024;Auburn-Montgomery;USA;Undrafted;Undrafted
24;198.12;88.45044;St. John's (NY);Dominican Republic;1998;1
31;213.36;120.20188;Louisville;USA;1990;1
26;193.04;92.079176;Iowa State;USA;1995;2
34;190.5;83.91452;Michigan;USA;1988;1
30;193.04;81.64656;Oregon State;USA;1990;1
24;203.2;113.398;Ohio;USA;1995;1
28;203.2;103.418976;North Carolina;USA;1993;1
32;203.2;102.0582;Florida State;USA;1989;1
23;193.04;95.25432;Pepperdine;USA;Undrafted;Undrafted
35;198.12;83.91452;Tennessee-Chattanooga;USA;1985;2
26;205.74;104.32616;Nicholls State;USA;Undrafted;Undrafted
28;231.14;137.438376;None;USA;1993;2
32;203.2;99.79024;Michigan;USA;1989;1
26;200.66;104.32616;Purdue;USA;1994;1
35;205.74;111.13004;Virginia Union;USA;1985;1
28;200.66;97.52228;Nebraska;USA;1994;1
31;185.42;86.18248;Providence;USA;1991;1
27;213.36;122.46984;North Carolina;USA;1994;1
30;182.88;68.945984;Memphis;USA;1991;2
37;193.04;93.439952;Illinois;USA;1983;1
31;205.74;108.86208;Xavier;USA;1990;2
32;208.28;117.93392;Syracuse;USA;1990;1
32;208.28;102.0582;Alabama;USA;1987;1
36;208.28;106.59412;Washington;USA;1985;1
27;205.74;119.748288;Providence;USA;1994;1
33;218.44;118.387512;Georgetown;Congo;1991;1
21;213.36;107.501304;None;Germany;1998;1
39;203.2;104.32616;Georgia;USA;1982;1
29;208.28;106.59412;UCLA;USA;1992;1
25;203.2;113.398;Georgetown;USA;1995;2
24;195.58;88.45044;Kentucky;USA;1997;1
26;205.74;104.32616;Connecticut;USA;1994;1
29;190.5;86.18248;La Salle;USA;1991;2
32;198.12;90.7184;Villanova;USA;1989;2
26;195.58;86.636072;Georgia Tech;USA;1996;2
31;213.36;115.66596;Temple;USA;1990;1
34;200.66;97.52228;Georgia Tech;USA;Undrafted;Undrafted
30;218.44;129.27372;Florida;USA;1990;1
23;165.1;65.77084;Eastern Michigan;USA;Undrafted;Undrafted
23;190.5;95.25432;California;USA;1997;1
40;200.66;97.52228;Illinois;USA;1981;2
27;198.12;90.7184;Temple;USA;1994;1
31;193.04;86.18248;Washington;USA;1992;Undrafted
29;198.12;92.98636;Pepperdine;USA;1992;1
24;195.58;94.800728;UCLA;USA;1997;2
27;200.66;97.52228;Memphis;USA;1993;1
24;200.66;102.0582;Memphis;USA;1997;2
25;187.96;87.089664;Kentucky;USA;1996;1
23;210.82;108.86208;Texas Tech;USA;1997;1
30;210.82;105.233344;None;Croatia;1990;2
32;205.74;102.0582;Georgia Tech;USA;1989;1
29;208.28;108.86208;North Carolina State;USA;1992;1
24;210.82;115.66596;North Carolina State;USA;1996;1
23;198.12;96.615096;UCLA;USA;1998;2
22;208.28;104.32616;Villanova;USA;1997;1
32;193.04;99.79024;La Salle;USA;Undrafted;Undrafted
32;182.88;88.45044;Texas-El Paso;USA;1989;1
23;213.36;112.490816;Wake Forest;US Virgin Islands;1997;1
31;205.74;113.398;Maryland;USA;1990;2
35;205.74;102.0582;Oregon State;USA;1985;1
27;205.74;102.0582;Xavier;USA;Undrafted;Undrafted
29;205.74;104.32616;Stanford;USA;1992;1
24;208.28;113.398;Colgate;St. Vincent & Grenadines;1997;1
28;180.34;77.11064;Kansas;USA;1993;2
